place_name,id_review,caption,language_select,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,url_source
小北牛肉湯,ChZDSUhNMG9nS0VJQ0FnSURHNGZhRkR3EAE,地址是錯的，改查「上品炒飯」就在隔壁而已。 湯頭過淡， 大家推薦的上等花肉當天要過中午才有， 點了牛腩和一般花肉， 覺得這個肉質不如吃火鍋肉片！ 而且醬料味道超怪！ 極不推！,Chinese,1 個月前,2022-01-04 22:59:08.142333,1.0,Ella Lin,0,0,https://www.google.com/maps/contrib/106640076918833805430/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
小北牛肉湯,ChZDSUhNMG9nS0VJQ0FnSURhdTVXWWF3EAE,溫和甘甜的牛肉湯，喝著享受湯的甜美，搭著花肉薄片脆口，很是均衡的好滋味👍,Chinese,4 個月前,2022-01-04 22:59:08.157957,5.0,Qiru Xie,0,0,https://www.google.com/maps/contrib/104020069966956533006/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
小北牛肉湯,ChZDSUhNMG9nS0VJQ0FnSUNhcnZuSGF3EAE,台南的土產牛肉湯店可能這家最便宜肉最多，但湯不好喝口味很淡。,Chinese,5 個月前,2022-01-04 22:59:08.157957,3.0,蔡榮基,0,0,https://www.google.com/maps/contrib/112405453239087624954/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
小北牛肉湯,ChdDSUhNMG9nS0VJQ0FnSUNteWEtV2t3RRAB,湯頭一般，花肉跟全聯買的那種火鍋肉片一樣 不推薦,Chinese,2 天前,2022-01-04 22:59:08.157957,2.0,芯芯小天地,0,0,https://www.google.com/maps/contrib/108328257453408504694/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
小北牛肉湯,ChZDSUhNMG9nS0VJQ0FnSUQ2MjdXOEh3EAE,雖然很便宜、料也蠻多 但花肉湯根本就是火鍋肉片 完全無法接受,Chinese,2 個月前,2022-01-04 22:59:08.157957,1.0,Eveline Yang,0,0,https://www.google.com/maps/contrib/111027380834166957043/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
小北牛肉湯,ChdDSUhNMG9nS0VJQ0FnSUR5OV9XaF93RRAB,份量滿多 牛腩湯好喝 菜頭口感棒 肉也很多 不過肉的口感一般 不好不壞 有些稍微偏柴了點 也不錯。,Chinese,9 個月前,2022-01-04 22:59:08.157957,5.0,林聖桓,0,0,https://www.google.com/maps/contrib/113502693969327181424/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
小北牛肉湯,ChdDSUhNMG9nS0VJQ0FnSUNhcHF2c19BRRAB,湯頭真的很不錯，喝得出很用心熬的湯頭，喝完不會口渴，很清爽，肯定沒有加人工調味精，值得回味😋😋,Chinese,5 個月前,2022-01-04 22:59:08.157957,5.0,郭伊珊,0,0,https://www.google.com/maps/contrib/105379743033401503644/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
小北牛肉湯,ChZDSUhNMG9nS0VJQ0FnSUNHdXR2T093EAE,上肉湯真的好好喝～有種鮮甜味🥺 Google地址是錯的，是小北商場的A85，不是地址85號,Chinese,2 個月前,2022-01-04 22:59:08.157957,5.0,嘉南藥理大學B0701180,0,0,https://www.google.com/maps/contrib/113147949374160974368/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
小北牛肉湯,ChdDSUhNMG9nS0VJQ0FnSURTcnR5LXRRRRAB,花肉比較像火鍋肉片～ 要點上肉～ 原則上湯都甘甜,Chinese,1 年前,2022-01-04 22:59:08.157957,3.0,Deno Yeh,0,0,https://www.google.com/maps/contrib/100470488082931191281/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
小北牛肉湯,ChZDSUhNMG9nS0VJQ0FnSURDenBpbENREAE,牛肉新鮮好吃，湯很甜，還可以加點酒進去👍,Chinese,1 年前,2022-01-04 22:59:08.157957,5.0,Ada,0,0,https://www.google.com/maps/contrib/102292064656928774165/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
小北牛肉湯,ChdDSUhNMG9nS0VJQ0FnSURLM0l2di1RRRAB,好吃但醬油膏不行,Chinese,8 個月前,2022-01-04 22:59:11.398629,5.0,Leon Leong,0,0,https://www.google.com/maps/contrib/109427396624268572189/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
小北牛肉湯,ChZDSUhNMG9nS0VJQ0FnSURneGN6X2N3EAE,牛腩湯的湯頭有菜頭的清甜～特選花肉&上肉好吃～肉量多～送餐後桌旁結帳～,Chinese,3 年前,2022-01-04 22:59:11.398629,4.0,林佳美,0,0,https://www.google.com/maps/contrib/108639185495261701355/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
小北牛肉湯,ChZDSUhNMG9nS0VJQ0FnSUNHalBfWURREAE,好吃，肉嫩，湯清甜,Chinese,2 個月前,2022-01-04 22:59:11.398629,5.0,黃柏勳,0,0,https://www.google.com/maps/contrib/107651343730138467699/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
小北牛肉湯,ChdDSUhNMG9nS0VJQ0FnSUNpbHZpazhBRRAB,湯頭偏甜 肉給大方 牛肉切片好吃,Chinese,1 年前,2022-01-04 22:59:11.398629,4.0,Joyc Chang,0,0,https://www.google.com/maps/contrib/105717995448090841928/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
小北牛肉湯,ChdDSUhNMG9nS0VJQ0FnSUNDdTd2OWdBRRAB,好吃!!!牛肉湯鮮甜，服務阿姨很貼心❤,Chinese,1 年前,2022-01-04 22:59:11.398629,5.0,捲捲,0,0,https://www.google.com/maps/contrib/117030179024001396572/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
小北牛肉湯,ChdDSUhNMG9nS0VJQ0FnSUNvMHB6aW9BRRAB,蠻好吃的，上肉跟特花湯都不賴......,Chinese,2 年前,2022-01-04 22:59:11.398629,4.0,王Yuhchi,0,0,https://www.google.com/maps/contrib/114210024485454283885/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=202823365811471649
