place_name,id_review,caption,language_select,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,url_source
邱家小卷米粉,ChZDSUhNMG9nS0VJQ0FnSUQ2XzVfM1FnEAE,這次拜訪邱家小卷米粉，剛好是國慶連假的關係，人潮特別洶湧，排隊的人潮很誇張，光排隊可能就花了30分鐘以上，天氣非常熱，假如同行者是老人或小孩，或許要考慮是不是要下次再去，不然排隊又熱，可能會受不了。 小卷很新鮮，所以很彈牙，沾點醬就非常好吃，米粉口感還不錯，重點是湯頭，非常鮮甜！很好喝呀～ 旁邊也可以看到阿姨叔叔在處理新鮮的小卷，過程看起來都非常乾淨，吃起來也很安心放心。 明白為什麼那麼多人慕名而來，不過，假如下次看到那麼多人排隊，我應該也是會放棄就是！,Chinese,2 個月前,2022-01-04 02:11:40.807117,5.0,Mika Yu,0,0,https://www.google.com/maps/contrib/117649991274755202764/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10680033776338744119
邱家小卷米粉,ChZDSUhNMG9nS0VJQ0FnSUQ2dl9YOGRREAE,第一次吃小卷米粉(綜合有小卷卵) 粗米粉和小卷肉質Q彈、湯的部分鮮甜好喝 雖然一碗90元不便宜但蠻喜歡的 週日中午時段大約排15分鐘,Chinese,2 個月前,2022-01-04 02:11:40.808109,5.0,Feng-Yi Li,0,0,https://www.google.com/maps/contrib/103398158664530152260/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10680033776338744119
邱家小卷米粉,ChdDSUhNMG9nS0VJQ0FnSUNHNnUzRWlBRRAB,店裡只賣兩樣： 1.小卷米粉 2.小卷湯  米粉口感似米苔目，吃下來宛如鹹米苔目。 小卷米粉不可續湯 價格90一碗吃不飽 但可以讓你排隊排到飽喔,Chinese,2 個月前,2022-01-04 02:11:40.808109,4.0,Shi shing Lai,0,0,https://www.google.com/maps/contrib/112331062808237415100/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10680033776338744119
邱家小卷米粉,ChdDSUhNMG9nS0VJQ0FnSUM2Z0l1SW1BRRAB,2021/8  🏠開放內用，週末下午排隊約有15人左右，主要慢在點餐及結帳取餐處，內用輪轉速度快。內用空間算是半戶外，寬敞座位多，均有用隔板，排隊到了則點餐結帳並自行端至位置上。  🍲小卷湯（90元），份量ok，湯頭屬鮮甜有海味，小卷燙的時間適當，脆口有彈性，不需什麼沾醬就很不錯吃（一旁桌子有甜辣醬及醬油等調味），適當的胡椒粉提味，湯頭更豐富些。  整體來說，食材新鮮及烹調合適，不屬特別驚艷，內用環境屬乾淨，不太需排隊的情況會來進食。,Chinese,4 個月前,2022-01-04 02:11:40.809109,4.0,哈利不是波特,0,0,https://www.google.com/maps/contrib/101934929115636557625/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10680033776338744119
邱家小卷米粉,ChZDSUhNMG9nS0VJQ0FnSURhb3F1SWN3EAE,2020/5/19. 來台南出差，抽空來嚐嚐網路推薦的小卷米粉，一碗90元，我想在南部應該不算便宜，就算在台北90元一碗麵也算中高價位(當然要看配料)，場地算大，沒有空調，雖然非用餐時間還是看到有客戶陸續來消費，看穿著打扮應該都是在地的鄉親居多，這次沒有需要排隊，包含我在內的三位都是北部人，我們都沒有吃完，雖然我們都知道不應該浪費，但是因為實在無法接受熱熱的超甜湯，裡面還有小卷，整個很不搭，我們心中認為應該是要鹹鹹辣辣的，北部人來吃台南偏甜的美食，都要考慮再三了，避免像我們這樣浪費，這裡不確定有沒有廁所，附近停車場有點距離,Chinese,4 個月前,2022-01-04 02:11:40.809109,2.0,Andre Chan,0,0,https://www.google.com/maps/contrib/109873999195040396564/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10680033776338744119
邱家小卷米粉,ChZDSUhNMG9nS0VJQ0FnSUNHd3RicWFREAE,與好友一起，帶著朝聖的心，點了小卷米粉。 是似米苔目的粗米粉。 說真的，口味不合。 不知道為什麼要排隊？不會再光顧！,Chinese,2 個月前,2022-01-04 02:11:40.810109,3.0,趙振寰,0,0,https://www.google.com/maps/contrib/113948081914410040826/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10680033776338744119
邱家小卷米粉,ChdDSUhNMG9nS0VJQ0FnSUQ2OFo2bDZnRRAB,小捲米粉超鮮🥺🥺🥺 我這個小鳥胃下次來還是點小捲湯就好 哈哈哈哈xD 排很長但是翻桌率很快～ 下次在回訪,Chinese,3 個月前,2022-01-04 02:11:40.810109,5.0,吖妮,0,0,https://www.google.com/maps/contrib/116720485341500534683/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10680033776338744119
邱家小卷米粉,ChdDSUhNMG9nS0VJQ0FnSUM2bnJydTNnRRAB,總是要排隊的店，為吃一碗銷魂的小卷米粉，還都是年輕人居多，年輕人們趁著排隊時三三兩兩聊著天，滑手機，或分頭買東西，不曾浪費時間，去年來時，不需隔板，其中一人因腸胃發炎不得吃，眼巴巴看我們大快朵頤，今年不同組人，4人分兩桌品嚐，花枝還是一樣的鮮嫩，花枝卵口感佳，湯頭甜（對我來說太甜了），米粉有點硬，價位也不低，還是別吃太多，因為這區有好多美食等著我們呢！,Chinese,3 個月前,2022-01-04 02:11:40.810109,4.0,雙胞胎,0,0,https://www.google.com/maps/contrib/110603476848558193620/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10680033776338744119
邱家小卷米粉,ChdDSUhNMG9nS0VJQ0FnSURhcEtqZ29nRRAB,前幾年每次來人潮都排到看不見尾巴，疫情期間排隊約5-10分鐘，目前也開放內用。  小卷湯的小卷非常新鮮，湯頭非常甜，但是湯頭的甜味感覺不像是小卷的鮮甜，有一種黑輪湯的錯覺，同時有幾條漏網之米粉，口感煮的沒那麼透，有點粉味，不過整體來說算好喝。  這家放到北部應該是屌打其他小吃，但在美食之都台南，百家爭鳴，相對之下就沒那麼突出。  因此如果要像疫情之前那樣排半小時或一小時起跳，就沒那麼值得了，但人潮不多時，是可以嚐鮮一下！,Chinese,4 個月前,2022-01-04 02:11:40.811110,4.0,H K,0,0,https://www.google.com/maps/contrib/103560911222011552464/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10680033776338744119
邱家小卷米粉,ChZDSUhNMG9nS0VJQ0FnSUNHOWZDZ0NnEAE,簡簡單單看起來是清湯小卷米粉， 不是勾芡的羹湯， 但喝了湯頭，我覺得沒有表面那樣簡單， 感覺是有加了其它海鮮熬過的湯底， 雖然口味偏甜許多，北部人可能比較難接受， 但不是只有加了砂糖的甜膩。,Chinese,1 個月前,2022-01-04 02:11:40.811110,5.0,isa小眼睛,0,0,https://www.google.com/maps/contrib/112520381302724738942/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10680033776338744119
邱家小卷米粉,ChZDSUhNMG9nS0VJQ0FnSUQ2NGR1eEp3EAE,腥味太重，但魷魚真材實料，但我不愛，偏貴$90,Chinese,3 個月前,2022-01-04 02:11:44.115741,3.0,Giselle,0,0,https://www.google.com/maps/contrib/110563193107114950574/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10680033776338744119
