place_name,id_review,caption,language_select,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,url_source
林家-碗開富粿,ChdDSUhNMG9nS0VJQ0FnSUQ2cktmdWtnRRAB,肉丸一份三粒35元！內餡份量多 外皮QQ的好吃！碗粿(素) 有放香春及香菇 口感比較Q彈！ 林家碗粿 在巷弄內所以停車不方便建議騎機車去！,Chinese,3 個月前,2022-01-03 23:56:24.675376,4.0,黑桃爸,0,0,https://www.google.com/maps/contrib/110122505826808504267/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12738181303674652803
林家-碗開富粿,ChdDSUhNMG9nS0VJQ0FnSUM2ME9ySjFnRRAB,每次中午來一定賣光，所以不得已只好把碗粿當早餐吃…,Chinese,4 個月前,2022-01-03 23:56:24.675376,4.0,劉品辰,0,0,https://www.google.com/maps/contrib/108071118899794894305/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12738181303674652803
林家-碗開富粿,ChZDSUhNMG9nS0VJQ0FnSUNtcHNfTUp3EAE,貨真價實，肉圓Q彈，味增湯料很多，碗粿就更不用說了,Chinese,1 週前,2022-01-03 23:56:24.676365,5.0,嘉嘉,0,0,https://www.google.com/maps/contrib/111032427953273202609/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12738181303674652803
林家-碗開富粿,ChdDSUhNMG9nS0VJQ0FnSURHNUtXMjVnRRAB,碗粿好吃，肉圓是蒸的，三個一組，不油膩，味噌湯裡面還吃的到丁香魚，重點是不貴，早上六點半開門，大概早上十一點就賣完了，要吃要早。,Chinese,1 個月前,2022-01-03 23:56:24.676365,5.0,Dave Lee (db),0,0,https://www.google.com/maps/contrib/104292987077950373352/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12738181303674652803
林家-碗開富粿,ChZDSUhNMG9nS0VJQ0FnSUNtNHRtZU1nEAE,不錯吃，可以用line pay很方便,Chinese,1 週前,2022-01-03 23:56:24.676365,5.0,Joseph Wang (克莉絲艾琳娜),0,0,https://www.google.com/maps/contrib/107934932553294753572/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12738181303674652803
林家-碗開富粿,ChdDSUhNMG9nS0VJQ0FnSUNHdWQ2UXV3RRAB,碗粿好吃，內用可以自行添加醬油膏及蒜蓉。味噌湯便宜，但料也不馬虎。,Chinese,2 個月前,2022-01-03 23:56:24.677376,4.0,Yang Chiachi,0,0,https://www.google.com/maps/contrib/107858610087838402975/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12738181303674652803
林家-碗開富粿,ChZDSUhNMG9nS0VJQ0FnSUNHMHRyakpBEAE,我不知道好不好吃，沒吃過，但偶爾會出現一位長得超可愛的店員，所以給5顆星。,Chinese,2 個月前,2022-01-03 23:56:24.677376,5.0,白雲鵬,0,0,https://www.google.com/maps/contrib/103908194624763821606/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12738181303674652803
林家-碗開富粿,ChdDSUhNMG9nS0VJQ0FnSUNTZ08teGl3RRAB,肉圓一份3顆 碗粿有分有香菇蛋黃也有素食的 座位乾淨,Chinese,1 年前,2022-01-03 23:56:24.678360,4.0,鄒小菁,0,0,https://www.google.com/maps/contrib/105859324421325199053/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12738181303674652803
林家-碗開富粿,ChdDSUhNMG9nS0VJQ0FnSURZbjdLcDJnRRAB,【肉圓】$45 【碗粿】$45 台南北區頗為知名的碗粿老店「碗開富粿」，看到食尚玩家推薦影片之後一直想去嚐嚐，後來在高雄漢神巨蛋百貨台南美食展幸運地吃到了😋，老實說沒有很驚豔的感覺，肉圓的花造型特別，外皮Q彈但是偏厚，整體味道普通，碗粿裡面有香菇、鹹蛋但也普普就是。所以有些東西還是得親身體驗，才會知道到底合不合自己胃口……😂,Chinese,2 年前,2022-01-03 23:56:24.678360,3.0,林拔,0,0,https://www.google.com/maps/contrib/103530386478664628557/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12738181303674652803
林家-碗開富粿,ChdDSUhNMG9nS0VJQ0FnSUM2bnA2a3h3RRAB,肉圓的皮不會太軟爛，造型是有特殊設計過的小花圖案，只是有點太密集的感覺,Chinese,3 個月前,2022-01-03 23:56:24.678360,4.0,白曉,0,0,https://www.google.com/maps/contrib/102464176655608800412/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12738181303674652803
