place_name,id_review,caption,language_select,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,url_source
下大道蘭米糕,ChZDSUhNMG9nS0VJQ0FnSUNtdXVfUUZBEAE,米糕要記得跟下面的醬汁攪拌均勻，才不會沒有味道，米粒有Q，不是軟爛的那種，但台南有太多更好吃的美食了，所以沒什麼記憶點，不會特別回訪。 店家收拾桌子有點太過隨便，抹布只抹了一下，桌子還是遺留一堆前一位客人留下的菜渣呢…,Chinese,1 週前,2022-01-04 00:33:53.259000,3.0,Shan,0,0,https://www.google.com/maps/contrib/103968794250862112572/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3085742664717935776
下大道蘭米糕,ChdDSUhNMG9nS0VJQ0FnSUNHeVlHRDR3RRAB,"這也是台南的老店，有堅持的店家，面對啥都漲的年代，米糕一碗25大碗也才35,滷丸五顆才10元，真是佛心來著。基本上這米糕是屬於重口味型，鹹香的肉燥搭配硬度中等的米飯跟微甜的魚酥，真的好吃，不過他家肉燥湯汁略偏油，如果不是當場吃要外帶的會建議能加熱會比較香。我常點四神湯跟筋肉湯都不錯。至於搭配的四神湯是煮的軟爛的小腸跟略甜的中藥湯底，還不錯。不過看別人給這家四神湯差評的評論寫湯沒有加薑絲，我整個黑人問號，在台南喝了幾十年的四神湯，沒有一家是加薑絲的，是哪有在四神湯加薑絲的啊？",Chinese,2 個月前,2022-01-04 00:33:53.259000,5.0,King Jason (JasonKing),0,0,https://www.google.com/maps/contrib/112979659317104275607/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3085742664717935776
下大道蘭米糕,ChdDSUhNMG9nS0VJQ0FnSUNHdDd5TW53RRAB,特別推薦四神湯~好喝腸子又多， 價錢都很佛心，魯丸10元有5顆，滷豆腐10元兩個，但每個份量是別人的兩倍大，米糕也不錯，  好像快漲價了。。。大家有機會路過保安路可以來吃吃~,Chinese,1 個月前,2022-01-04 00:33:53.260000,5.0,家福張,0,0,https://www.google.com/maps/contrib/109173611295805461095/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3085742664717935776
下大道蘭米糕,ChdDSUhNMG9nS0VJQ0FnSUQ2bThyNnp3RRAB,甜甜肉燥配上魚鬆跟粒粒分明的米粒很搭，微微偏油。四神湯有點甜甜的，但不會過甜，腸子薏仁都煮的很軟，沒吃到什麼豬臭味，處理的滿乾淨。魯丸魯蛋都魯的夠味，尤其魯蛋熟度剛好，蛋黃濕綿，完全不會乾。油豆腐我個人沒特別喜歡。肉燥油條有時候會想吃，可以點。 價格很便宜，cp值爆表。小碗米糕跟手掌差不多大，女生點一碗再配個湯跟魯蛋就飽了，省荷包但不委屈，幸福的吃完一餐。,Chinese,2 個月前,2022-01-04 00:33:53.260000,4.0,szuying lin,0,0,https://www.google.com/maps/contrib/110177555394486262764/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3085742664717935776
下大道蘭米糕,ChZDSUhNMG9nS0VJQ0FnSUNta3UzdkV3EAE,好吃 價格又不貴 份量也多 值得回顧的老店,Chinese,1 週前,2022-01-04 00:33:53.260000,4.0,林鈺棟,0,0,https://www.google.com/maps/contrib/117037754931550440597/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3085742664717935776
下大道蘭米糕,ChdDSUhNMG9nS0VJQ0FnSUNtNXV2MGhnRRAB,傳統的米糕老店，米糕有魚鬆跟偏酸甜的小黃瓜跟一顆魯丸子，米粒是屬於較黏稠。也點了油條跟魯丸子，好吃下飯！,Chinese,1 週前,2022-01-04 00:33:53.260999,5.0,X Tata,0,0,https://www.google.com/maps/contrib/116029396865732177062/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3085742664717935776
下大道蘭米糕,ChdDSUhNMG9nS0VJQ0FnSUNHN05YLWx3RRAB,這次南部出差看了評價才專程過來吃的。結果好失望！內用肉燥飯加四神湯+外帶米糕4份。是四神湯嗎？就是小腸湯吧還沒有薑絲耶！連藥味都沒有，昏倒@@，肉燥飯也完全沒味道，連南部應該有的甜跟香味都沒有。回到家吃米糕，結果全家人的臉就傻眼.…真的難吃！完全沒味道，豬耗味很重，應該是豬肉的價格漲了，所以沒有用台灣豬吧..進口豬的味道我沒辦法接受@@，結果是大家淋了日式柴魚醬油才勉強吃完，然後網路照片的小黃瓜也變大黃瓜，很無解耶！我很少給4星以下的，唯一能給2星真的是因為員工態度很好，很熱心，感謝溫飽我一餐^_^。,Chinese,2 個月前,2022-01-04 00:33:53.260999,2.0,鄭榮裕,0,0,https://www.google.com/maps/contrib/104653204606660636776/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3085742664717935776
下大道蘭米糕,ChZDSUhNMG9nS0VJQ0FnSURHeUtmTFBREAE,真的便宜又好吃的店，歷史悠久 竹葉米糕 古早風味外表，內在也好吃 魯丸超便宜，一份有5顆才10元  下次還要去吃吃其他樣,Chinese,1 個月前,2022-01-04 00:33:53.262022,5.0,ika yang,0,0,https://www.google.com/maps/contrib/111884031659904198363/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3085742664717935776
下大道蘭米糕,ChdDSUhNMG9nS0VJQ0FnSUNtOW9uRHlBRRAB,米糕（大）35元 很好吃 平日晚餐完全不用排隊,Chinese,6 天前,2022-01-04 00:33:53.262022,5.0,Yu Ting Tseng,0,0,https://www.google.com/maps/contrib/107269050658240261891/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3085742664717935776
下大道蘭米糕,ChZDSUhNMG9nS0VJQ0FnSURHdjh6cUdnEAE,老店~還是最對味😋💕💕,Chinese,2 週前,2022-01-04 00:33:53.263011,5.0,小骨蔥,0,0,https://www.google.com/maps/contrib/107520611752745891686/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3085742664717935776
