place_name,id_review,caption,language_select,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,url_source
石家正阿美綠豆湯,ChdDSUhNMG9nS0VJQ0FnSUNtMHFhOHp3RRAB,其實這家店的東西我都覺得可以，紅豆綠豆都有軟爛入味；老闆娘雖然不是很會招呼客人，但仍不失親切。,Chinese,1 週前,2022-01-04 15:46:38.170598,5.0,胡朝陽,0,0,https://www.google.com/maps/contrib/101544598215079425528/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16299038467892492509
石家正阿美綠豆湯,ChdDSUhNMG9nS0VJQ0FnSURHX2Rfcm1BRRAB,綠豆跟薏仁都燉煮得十分軟爛綿密，湯水有股麵茶的味道，就35一碗來說，我給滿分,Chinese,3 週前,2022-01-04 15:46:38.171600,5.0,陳建宏,0,0,https://www.google.com/maps/contrib/107153065094268655035/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16299038467892492509
石家正阿美綠豆湯,ChdDSUhNMG9nS0VJQ0FnSURHMXQ3cWtBRRAB,每次來台南必吃的綠豆湯，濃郁料又多。吃完一定要多帶一杯才行,Chinese,1 個月前,2022-01-04 15:46:38.171600,5.0,吳建虹,0,0,https://www.google.com/maps/contrib/111063446552297264409/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16299038467892492509
石家正阿美綠豆湯,ChdDSUhNMG9nS0VJQ0FnSURLM3BxOXlnRRAB,高CP值，現場吃，大又實在。,Chinese,7 個月前,2022-01-04 15:46:38.171600,4.0,寫字超級慢,0,0,https://www.google.com/maps/contrib/117475356368104769285/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16299038467892492509
石家正阿美綠豆湯,ChdDSUhNMG9nS0VJQ0FnSURTdU0zSDV3RRAB,每到台南必定到訪！綠豆口感綿密加上焦香的湯頭很讓人銷魂，尤其是第一口的那瞬間滿滿的香氣！,Chinese,1 年前,2022-01-04 15:46:38.172597,5.0,Aniki,0,0,https://www.google.com/maps/contrib/101689070042057321344/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16299038467892492509
石家正阿美綠豆湯,ChZDSUhNMG9nS0VJQ0FnSUR5OXMyM05REAE,「綠豆薏仁湯+粉角」30元 真的是超大碗又便宜CP值非常高  第一口下去的香味讓人驚艷 整個傳統古香～～ 粉角也很Q，感覺也是自己做的  甚至附近居民都會拿鍋子來裝 有認證的感覺～,Chinese,9 個月前,2022-01-04 15:46:38.172597,5.0,Keiho Xu,0,0,https://www.google.com/maps/contrib/117611576728111881361/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16299038467892492509
石家正阿美綠豆湯,ChZDSUhNMG9nS0VJQ0FnSUQ2NTQ3eVF3EAE,綠豆湯不用多說，吃了就ㄉㄧㄠˊ住了,Chinese,2 個月前,2022-01-04 15:46:38.173598,5.0,PY T,0,0,https://www.google.com/maps/contrib/112970386290062362168/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16299038467892492509
石家正阿美綠豆湯,ChZDSUhNMG9nS0VJQ0FnSUNncExIRlBREAE,從小喝到大，綠豆粒比較軟爛，也沒以前那麼甜，推薦可以來試試看！,Chinese,4 年前,2022-01-04 15:46:38.174604,5.0,ChengHan Kuo,0,0,https://www.google.com/maps/contrib/114794140026567689132/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16299038467892492509
石家正阿美綠豆湯,ChZDSUhNMG9nS0VJQ0FnSUNDdWN2Qk5nEAE,好喝😋30元，粉角是 大塊的，綠豆軟，主要是那股香味讚👍,Chinese,10 個月前,2022-01-04 15:46:38.175605,5.0,brian wu,0,0,https://www.google.com/maps/contrib/104208215288253651735/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16299038467892492509
石家正阿美綠豆湯,ChdDSUhNMG9nS0VJQ0FnSURDbkxybHJ3RRAB,薏仁裡混了很多很多的大麥仁，薏仁很少， 薏仁60/斤能美白，大麥仁30/斤會發胖。,Chinese,1 年前,2022-01-04 15:46:38.176602,1.0,五顆星,0,0,https://www.google.com/maps/contrib/101219612198797647441/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16299038467892492509
石家正阿美綠豆湯,ChZDSUhNMG9nS0VJQ0FnSUNVLUxEQVFREAE,可以試試沒綠豆的綠豆汁 口味很特別 混入麵茶的口感 沒有多餘的糖味 肯定來試試,Chinese,2 年前,2022-01-04 15:46:41.420591,4.0,mingfu wu,0,0,https://www.google.com/maps/contrib/105166077222976809696/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16299038467892492509
