place_name,id_review,caption,language_select,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,url_source
義豐冬瓜茶,ChZDSUhNMG9nS0VJQ0FnSURHeGVPUWZREAE,因離家近，所以就近第一次來海安店購買！沒想到遇到態度極差，竟然可以連續一直用大吼的聲音問要大的小的？吼叫的聲音連另一個店員都抬頭看！第一次遇到這種服務生~讓人傻眼！連一顆星都不值！真心相信其他評論表示態度不佳！絕對不會再來受氣～,Chinese,4 週前,2022-01-03 16:57:47.881835,1.0,媗媗,0,0,https://www.google.com/maps/contrib/102003501023164630556/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=384191162129070698
義豐冬瓜茶,ChZDSUhNMG9nS0VJQ0FnSURHa1k2U1BREAE,>>>正常冰冬瓜茶 粉甜夠甜 吃過口味重東西來一口剛好，單喝會滿口甜。,Chinese,1 個月前,2022-01-03 16:57:47.882815,3.0,Mason So,0,0,https://www.google.com/maps/contrib/113504958360455622988/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=384191162129070698
義豐冬瓜茶,ChZDSUhNMG9nS0VJQ0FnSUNtdHNPWkpREAE,冬瓜青茶有點淡～不會太甜,Chinese,6 天前,2022-01-03 16:57:47.882815,4.0,Angeline Chew,0,0,https://www.google.com/maps/contrib/114422003905509242228/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=384191162129070698
義豐冬瓜茶,ChZDSUhNMG9nS0VJQ0FnSUR5MWVMcEVnEAE,自助點餐，每次來都是賀冬瓜青，冬瓜甜搭配青茶喝起來剛剛好不會太膩，或是加粉條也很有口感，推薦的消暑聖品。,Chinese,9 個月前,2022-01-03 16:57:47.883838,4.0,解妮瑾,0,0,https://www.google.com/maps/contrib/104999915584707768369/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=384191162129070698
義豐冬瓜茶,ChdDSUhNMG9nS0VJQ0FnSUNHanRUUHd3RRAB,店員老弟不知是不是在店內太熱還是賺得太多，態度非常不耐煩，讓人不想再度光臨，建議這樣的服務態度比較適合到製造業上班！,Chinese,2 個月前,2022-01-03 16:57:47.883838,1.0,Nai,0,0,https://www.google.com/maps/contrib/118330998103916485694/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=384191162129070698
義豐冬瓜茶,ChdDSUhNMG9nS0VJQ0FnSUN5NzVpYnNBRRAB,好喝 加了Q彈的粉條綜合掉甜度 更好喝,Chinese,10 個月前,2022-01-03 16:57:47.883838,5.0,May Chiu,0,0,https://www.google.com/maps/contrib/105007228482309409966/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=384191162129070698
義豐冬瓜茶,ChdDSUhNMG9nS0VJQ0FnSUNveDZTdTlnRRAB,冬瓜茶是以冬瓜和糖為原始材料，長時間熬煮成湯汁的飲料。 冬瓜茶在台灣已有百年飲用歷史（與甘蔗汁、青草茶，堪稱台灣三大古早冰飲），原料取用容易且價格平實；其中遵循手工古法釀造的傳統商店，對於冬瓜茶的原料和製作過程非常考究。 既得美冬瓜，削皮去籽，然後切條。混焦糖、砂糖中煎煮，數時辰而得渣。以紗裹而榨，得其汁曰冬瓜露，凝則冬瓜糖塊，可以點心。煮融為湯，冬瓜茶乃成。 循古而製者，工又其上也。今有結冬瓜露而裝罐，凍而售之。藏於家中，渴以水釋為汁，得其便利焉。又可以冬瓜原果，去皮免糖而烹，可得無糖冬瓜茶，消渴、腎有疾病者可飲。亦有茶水中粉圓、椰果、湯圓者，或混檸檬茶、烏龍茶而飲。年已古而未廢，故與甘蔗汁、青草茶並稱臺灣三大飲。,Chinese,1 年前,2022-01-03 16:57:47.884838,5.0,yurui Chen,0,0,https://www.google.com/maps/contrib/104034936023760167581/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=384191162129070698
義豐冬瓜茶,ChZDSUhNMG9nS0VJQ0FnSURNM0xuOU53EAE,飲品很可以，現在都是採電子點餐,Chinese,2 年前,2022-01-03 16:57:47.884838,3.0,麻江岳,0,0,https://www.google.com/maps/contrib/106109517016747498765/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=384191162129070698
義豐冬瓜茶,ChdDSUhNMG9nS0VJQ0FnSUN5bXU3NXNBRRAB,個人覺得就是一般的冬瓜茶，口味一般XD,Chinese,11 個月前,2022-01-03 16:57:47.885838,3.0,Mia Wu,0,0,https://www.google.com/maps/contrib/109946996600854559905/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=384191162129070698
義豐冬瓜茶,ChdDSUhNMG9nS0VJQ0FnSUNDNElyUnNBRRAB,好喝的東瓜茶 不貴,Chinese,1 年前,2022-01-03 16:57:47.885838,4.0,Marco,0,0,https://www.google.com/maps/contrib/101506262150509015734/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=384191162129070698
