place_name,id_review,caption,language_select,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,url_source
石精臼蚵仔煎,ChZDSUhNMG9nS0VJQ0FnSUQ2Zy1PU1FREAE,九月再來吃的時候，並沒有開放內用， 這家最特別的就是早上七點就開賣了!! 蠻多人會來買當早餐， 早餐想吃簡單一點不想吃蚵仔， 也有很多人會點蛋煎， 就不加蚵仔，不在菜單上的隱藏點法。  蚵仔煎一份60元， 蚵仔說真的不特別大， 就是一般的蚵仔， 但跟斜對面的春蚵嗲比起來算大， 跟一般觀光區的蚵仔煎比算料多， 幾顆蚵仔、一些豆芽菜跟粉漿， 樸實的味道， 加豆芽菜的口感比加白菜的口感好， 顯得清爽， 這是我比較喜歡的一點。  魚丸湯一碗30元， 5顆不小的魚丸， 加上幾個油條， 我個人是不太愛加油條， 偏愛魚丸的味道多一些。 但還是蠻多人喜歡加油條的味道， 所以第一次嘗試可以試試。,Chinese,2 個月前,2022-01-04 16:24:46.886838,4.0,isa小眼睛,0,0,https://www.google.com/maps/contrib/112520381302724738942/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14621166659351077076
石精臼蚵仔煎,ChZDSUhNMG9nS0VJQ0FnSUNtbEwtd013EAE,老規矩 加一顆蛋 煎「恰」一點 飯湯一碗,Chinese,2 週前,2022-01-04 16:24:46.886838,5.0,ㄈㄧ “DuoxDuo”,0,0,https://www.google.com/maps/contrib/100266684575881868579/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14621166659351077076
石精臼蚵仔煎,ChZDSUhNMG9nS0VJQ0FnSUNtcUlQUWJREAE,蚵仔煎還不錯 香菇湯飯我是覺得還好 但香菇蠻好吃的，很入味，這個我喜歡,Chinese,2 週前,2022-01-04 16:24:46.886838,4.0,羅旭峰,0,0,https://www.google.com/maps/contrib/107752319397747344500/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14621166659351077076
石精臼蚵仔煎,ChdDSUhNMG9nS0VJQ0FnSURHcF9pbS13RRAB,香菇湯飯很有味道，環境乾淨，上菜速度快,Chinese,3 週前,2022-01-04 16:24:46.887833,5.0,Jack,0,0,https://www.google.com/maps/contrib/105807601406762301465/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14621166659351077076
石精臼蚵仔煎,ChdDSUhNMG9nS0VJQ0FnSUNtdHFfMG5nRRAB,蚵仔煎覺得普通，跟一般路邊攤都差不多的口味,Chinese,1 週前,2022-01-04 16:24:46.887833,3.0,Nick Hsu,0,0,https://www.google.com/maps/contrib/105487352146245147976/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14621166659351077076
石精臼蚵仔煎,ChZDSUhNMG9nS0VJQ0FnSURHMTcyelNnEAE,蔬菜爽脆 有蛋香 粉漿煎的微脆微Q 醬汁調味適中 不會過甜膩 平實的美味,Chinese,3 週前,2022-01-04 16:24:46.888843,4.0,Lisa Ho,0,0,https://www.google.com/maps/contrib/111894120295286115311/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14621166659351077076
石精臼蚵仔煎,ChdDSUhNMG9nS0VJQ0FnSURHMTZlZWdBRRAB,香菇飯湯一如既往地好吃，但同行友人說蚵仔煎真的不行....,Chinese,3 週前,2022-01-04 16:24:46.888843,4.0,張誌忠,0,0,https://www.google.com/maps/contrib/102008357107660225097/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14621166659351077076
石精臼蚵仔煎,ChdDSUhNMG9nS0VJQ0FnSURhbGNLNmpnRRAB,早上7點就開的蚵仔煎🤩羨慕在地人早上能有好吃蚵仔煎👍料超級多，還有很多青菜，蚵仔超大顆🤤吃一次想回訪，沒吃過很值得來吃看看,Chinese,4 個月前,2022-01-04 16:24:46.889853,5.0,Xin Jing Lin,0,0,https://www.google.com/maps/contrib/106061150187484778295/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14621166659351077076
石精臼蚵仔煎,ChdDSUhNMG9nS0VJQ0FnSUR5OTRuNjF3RRAB,蚵仔煎$60 魚丸湯$30  來台南玩查到的美食之一，有點小失望是一般口味的蚵仔煎沒有特別但蚵仔給的算可以，魚丸湯也普通。,Chinese,9 個月前,2022-01-04 16:24:46.889853,4.0,njose Saoirse,0,0,https://www.google.com/maps/contrib/100834561191584810486/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14621166659351077076
石精臼蚵仔煎,ChdDSUhNMG9nS0VJQ0FnSUN5MGVPcTVnRRAB,香菇飯湯$80 蚵仔煎$60  香菇飯湯沒有什麼可挑剔的點，裡頭的爌肉味道很好，原本以為放在湯內會不搭，但爌肉本身沒有太對油味殘留，伴隨湯入口反而讓湯頭多了一個肉香。筍絲則大大提升了飯湯的口感，搭配著飯入口清爽有層次。另外有兩隻蝦子與四顆香菇，蝦子不是泡水蝦，口感有嚼勁、吃得出新鮮。香菇則增添了整碗湯的鮮味，畫龍點睛。  蚵仔煎也好吃，第一是蚵仔給的很夠，每一口都吃得到肥美的蚵仔才有吃蚵仔煎的感覺呀！青菜與雞蛋的份量也都很足，蚵仔煎本身厚度夠，一口咬下能夠吃到蚵仔、雞蛋、小白菜、豆芽，味道的調和感相當不錯。醬汁的味道也相當好，雖然甜但是不會甜到膩的程度，也比較不用擔心沾到太多醬汁會吃不到原本的味道。唯一比較可惜的就是麵糊的部分，比較軟，口感我沒有那麼喜歡，而且覺得可以再煎的焦一點會更好吃。  總之依然是很推薦的傳統早餐，可以趁著國華街早上人比較少來吃喔，七點就開了。,Chinese,11 個月前,2022-01-04 16:24:46.889853,5.0,洪鼎睿,0,0,https://www.google.com/maps/contrib/117413065726838389755/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14621166659351077076
